Population	Pedigree	Sample	field_id	date	stream	location	run	sex	meps	fl	origin	lat	lon	reach_id	Basin	StreamName	DownUTME	DownUTMN
SILR	OtsAC20SILR	OtsAC20SILR_1059	NA	3-Oct-20	Siletz River	Coyote Rock	NA	F	NA	800	NOR	44.881	-123.979	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1060	NA	3-Oct-20	Siletz River	Coyote Rock	NA	M	NA	715	NOR	44.881	-123.979	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1061	NA	3-Oct-20	Siletz River	Coyote Rock	NA	M	NA	895	NOR	44.881	-123.979	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1002	NA	2-Oct-20	Siletz River	Ichwhit	NA	F	NA	760	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1003	NA	2-Oct-20	Siletz River	Ichwhit	NA	M	NA	725	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1004	NA	2-Oct-20	Siletz River	Ichwhit	NA	M	NA	715	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1005	NA	2-Oct-20	Siletz River	Ichwhit	NA	M	NA	815	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1101	NA	2-Oct-20	Siletz River	Ichwhit	NA	F	NA	800	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1006	NA	3-Oct-20	Siletz River	Ichwhit	NA	F	NA	815	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1007	NA	3-Oct-20	Siletz River	Ichwhit	NA	F	NA	810	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1008	NA	3-Oct-20	Siletz River	Ichwhit	NA	M	NA	825	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1009	NA	3-Oct-20	Siletz River	Ichwhit	NA	F	NA	695	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1010	NA	3-Oct-20	Siletz River	Ichwhit	NA	M	NA	695	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1011	NA	3-Oct-20	Siletz River	Ichwhit	NA	M	NA	835	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1058	NA	3-Oct-20	Siletz River	Ichwhit	NA	F	NA	890	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1067	NA	4-Oct-20	Siletz River	Ichwhit	NA	F	NA	800	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1068	NA	4-Oct-20	Siletz River	Ichwhit	NA	M	NA	750	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1069	NA	4-Oct-20	Siletz River	Ichwhit	NA	M	NA	920	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1012	NA	6-Oct-20	Siletz River	Ichwhit	NA	F	NA	770	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1013	NA	6-Oct-20	Siletz River	Ichwhit	NA	M	NA	820	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1014	NA	6-Oct-20	Siletz River	Ichwhit	NA	M	NA	950	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1015	NA	6-Oct-20	Siletz River	Ichwhit	NA	M	NA	700	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1016	NA	6-Oct-20	Siletz River	Ichwhit	NA	F	NA	810	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1017	NA	6-Oct-20	Siletz River	Ichwhit	NA	F	NA	820	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1018	NA	6-Oct-20	Siletz River	Ichwhit	NA	M	NA	830	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1019	NA	7-Oct-20	Siletz River	Ichwhit	NA	M	NA	720	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1020	NA	7-Oct-20	Siletz River	Ichwhit	NA	M	NA	730	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1021	NA	7-Oct-20	Siletz River	Ichwhit	NA	F	NA	750	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1022	NA	7-Oct-20	Siletz River	Ichwhit	NA	M	NA	755	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1023	NA	7-Oct-20	Siletz River	Ichwhit	NA	F	NA	660	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1025	NA	7-Oct-20	Siletz River	Ichwhit	NA	M	NA	770	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1026	NA	8-Oct-20	Siletz River	Ichwhit	NA	F	NA	665	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1027	NA	8-Oct-20	Siletz River	Ichwhit	NA	M	NA	810	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1028	NA	9-Oct-20	Siletz River	Ichwhit	NA	F	NA	810	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1029	NA	9-Oct-20	Siletz River	Ichwhit	NA	M	NA	780	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1030	NA	9-Oct-20	Siletz River	Ichwhit	NA	M	NA	660	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1031	NA	10-Oct-20	Siletz River	Ichwhit	NA	M	NA	820	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1032	NA	10-Oct-20	Siletz River	Ichwhit	NA	M	NA	615	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1036	NA	13-Oct-20	Siletz River	Ichwhit	NA	F	NA	780	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1072	NA	21-Oct-20	Siletz River	Ichwhit	NA	F	NA	700	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1093	NA	29-Oct-20	Siletz River	Ichwhit	NA	M	NA	820	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1024	NA	7-Oct-20	Siletz River	Ichwhit Paper	NA	M	NA	390	NOR	44.8726	-123.9218	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1033	NA	13-Oct-20	Siletz River	Jack morgan	NA	F	NA	815	NOR	44.7996	-123.9067	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1034	NA	13-Oct-20	Siletz River	Jack morgan	NA	M	NA	760	NOR	44.7996	-123.9067	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1035	NA	13-Oct-20	Siletz River	Jack morgan	NA	F	NA	710	NOR	44.7996	-123.9067	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1037	NA	14-Oct-20	Siletz River	Jack morgan	NA	M	NA	805	NOR	44.7996	-123.9067	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1038	NA	14-Oct-20	Siletz River	Jack morgan	NA	F	NA	760	NOR	44.7996	-123.9067	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1039	NA	14-Oct-20	Siletz River	Jack morgan	NA	M	NA	800	NOR	44.7996	-123.9067	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1040	NA	14-Oct-20	Siletz River	Jack morgan	NA	F	NA	730	NOR	44.7996	-123.9067	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1041	NA	14-Oct-20	Siletz River	Jack morgan	NA	M	NA	905	NOR	44.7996	-123.9067	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1042	NA	14-Oct-20	Siletz River	Jack morgan	NA	M	NA	810	NOR	44.7996	-123.9067	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1043	NA	14-Oct-20	Siletz River	Jack morgan	NA	F	NA	730	NOR	44.7996	-123.9067	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1044	NA	14-Oct-20	Siletz River	Jack morgan	NA	M	NA	770	NOR	44.7996	-123.9067	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1045	NA	15-Oct-20	Siletz River	Jack morgan	NA	F	NA	745	NOR	44.7996	-123.9067	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1046	NA	15-Oct-20	Siletz River	Jack morgan	NA	M	NA	825	NOR	44.7996	-123.9067	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1047	NA	15-Oct-20	Siletz River	Jack morgan	NA	M	NA	830	NOR	44.7996	-123.9067	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1048	NA	15-Oct-20	Siletz River	Jack morgan	NA	M	NA	645	NOR	44.7996	-123.9067	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1049	NA	15-Oct-20	Siletz River	Jack morgan	NA	F	NA	930	NOR	44.7996	-123.9067	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1050	NA	15-Oct-20	Siletz River	Jack morgan	NA	M	NA	680	NOR	44.7996	-123.9067	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1073	NA	4-Nov-20	Siletz River	Jack morgan	NA	M	NA	820	NOR	44.7996	-123.9067	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1084	NA	4-Nov-20	Siletz River	Jack morgan	NA	M	NA	860	NOR	44.7996	-123.9067	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1096	NA	4-Nov-20	Siletz River	Jack morgan	NA	F	NA	680	NOR	44.7996	-123.9067	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1097	NA	4-Nov-20	Siletz River	Jack morgan	NA	F	NA	825	NOR	44.7996	-123.9067	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1098	NA	7-Nov-20	Siletz River	Jack morgan	NA	F	NA	880	NOR	44.7996	-123.9067	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1099	NA	7-Nov-20	Siletz River	Jack morgan	NA	F	NA	810	NOR	44.7996	-123.9067	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1100	NA	7-Nov-20	Siletz River	Jack morgan	NA	M	NA	820	NOR	44.7996	-123.9067	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1001	NA	5/23/20	Siletz River	Mill Creek above Logsden Bridge	Spring	NA	NA	NA	NA	44.745929	-123.792436	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0301	301	8/19/20	Siletz River	Siletz Falls	NA	F	NA	780	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0302	302	8/19/20	Siletz River	Siletz Falls	NA	M	NA	715	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0303	303	8/19/20	Siletz River	Siletz Falls	NA	M	NA	740	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0304	304	8/19/20	Siletz River	Siletz Falls	NA	M	NA	765	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0305	305	8/19/20	Siletz River	Siletz Falls	NA	F	NA	815	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0306	306	8/19/20	Siletz River	Siletz Falls	NA	M	NA	400	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0307	307	8/19/20	Siletz River	Siletz Falls	NA	M	NA	415	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0308	308	8/19/20	Siletz River	Siletz Falls	NA	F	NA	815	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0309	309	8/19/20	Siletz River	Siletz Falls	NA	M	NA	790	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0310	310	8/19/20	Siletz River	Siletz Falls	NA	M	NA	440	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0311	311	8/19/20	Siletz River	Siletz Falls	NA	F	NA	605	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0312	312	8/19/20	Siletz River	Siletz Falls	NA	M	NA	495	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0313	313	8/19/20	Siletz River	Siletz Falls	NA	M	NA	415	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0314	314	8/19/20	Siletz River	Siletz Falls	NA	M	NA	425	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0315	315	8/19/20	Siletz River	Siletz Falls	NA	M	NA	455	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0316	316	8/19/20	Siletz River	Siletz Falls	NA	M	NA	405	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0317	317	8/19/20	Siletz River	Siletz Falls	NA	M	NA	460	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0318	318	8/19/20	Siletz River	Siletz Falls	NA	M	NA	420	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0319	319	8/21/20	Siletz River	Siletz Falls	NA	M	NA	380	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0320	320	8/21/20	Siletz River	Siletz Falls	NA	F	NA	775	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0321	321	8/21/20	Siletz River	Siletz Falls	NA	M	NA	430	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0322	322	8/24/20	Siletz River	Siletz Falls	NA	M	NA	440	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0323	323	8/24/20	Siletz River	Siletz Falls	NA	F	NA	835	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0324	324	8/24/20	Siletz River	Siletz Falls	NA	M	NA	420	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0325	325	8/24/20	Siletz River	Siletz Falls	NA	M	NA	435	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0326	326	8/24/20	Siletz River	Siletz Falls	NA	M	NA	480	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0327	327	8/26/20	Siletz River	Siletz Falls	NA	M	NA	495	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0328	328	9/18/20	Siletz River	Siletz Falls	NA	M	NA	800	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0329	329	9/18/20	Siletz River	Siletz Falls	NA	F	NA	840	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0330	330	9/18/20	Siletz River	Siletz Falls	NA	M	NA	930	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0331	331	9/18/20	Siletz River	Siletz Falls	NA	M	NA	705	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0332	332	9/18/20	Siletz River	Siletz Falls	NA	M	NA	600	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0333	333	9/18/20	Siletz River	Siletz Falls	NA	M	NA	630	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0334	334	9/18/20	Siletz River	Siletz Falls	NA	F	NA	825	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0335	335	9/18/20	Siletz River	Siletz Falls	NA	F	NA	865	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0336	336	9/18/20	Siletz River	Siletz Falls	NA	M	NA	435	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0337	337	9/18/20	Siletz River	Siletz Falls	NA	M	NA	720	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0338	338	9/18/20	Siletz River	Siletz Falls	NA	M	NA	520	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0339	339	9/18/20	Siletz River	Siletz Falls	NA	M	NA	525	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0340	340	9/18/20	Siletz River	Siletz Falls	NA	M	NA	590	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0341	341	9/18/20	Siletz River	Siletz Falls	NA	F	NA	765	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0342	342	9/18/20	Siletz River	Siletz Falls	NA	M	NA	730	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0343	343	9/18/20	Siletz River	Siletz Falls	NA	M	NA	480	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0344	344	9/18/20	Siletz River	Siletz Falls	NA	F	NA	810	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0345	345	9/18/20	Siletz River	Siletz Falls	NA	F	NA	770	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0346	346	9/18/20	Siletz River	Siletz Falls	NA	M	NA	740	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0347	347	9/18/20	Siletz River	Siletz Falls	NA	F	NA	890	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0348	348	9/18/20	Siletz River	Siletz Falls	NA	M	NA	435	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0349	349	9/18/20	Siletz River	Siletz Falls	NA	F	NA	740	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0350	350	9/18/20	Siletz River	Siletz Falls	NA	F	NA	715	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0351	351	9/18/20	Siletz River	Siletz Falls	NA	M	NA	535	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0352	352	9/18/20	Siletz River	Siletz Falls	NA	M	NA	455	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0353	353	9/21/20	Siletz River	Siletz Falls	NA	M	NA	740	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0354	354	9/21/20	Siletz River	Siletz Falls	NA	F	NA	785	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0355	355	9/21/20	Siletz River	Siletz Falls	NA	M	NA	620	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0356	356	9/21/20	Siletz River	Siletz Falls	NA	F	NA	790	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0357	357	9/21/20	Siletz River	Siletz Falls	NA	F	NA	735	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0358	358	9/21/20	Siletz River	Siletz Falls	NA	M	NA	880	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0359	359	9/21/20	Siletz River	Siletz Falls	NA	M	NA	765	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0360	360	9/21/20	Siletz River	Siletz Falls	NA	M	NA	795	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0361	361	9/21/20	Siletz River	Siletz Falls	NA	F	NA	780	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0362	362	9/21/20	Siletz River	Siletz Falls	NA	F	NA	785	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0363	363	9/21/20	Siletz River	Siletz Falls	NA	M	NA	650	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0364	364	9/21/20	Siletz River	Siletz Falls	NA	F	NA	785	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0365	365	9/21/20	Siletz River	Siletz Falls	NA	M	NA	735	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0366	366	9/23/20	Siletz River	Siletz Falls	NA	M	NA	795	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0367	367	9/23/20	Siletz River	Siletz Falls	NA	M	NA	623	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0368	368	9/23/20	Siletz River	Siletz Falls	NA	M	NA	450	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0369	369	9/23/20	Siletz River	Siletz Falls	NA	M	NA	470	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0370	370	9/23/20	Siletz River	Siletz Falls	NA	M	NA	440	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0371	371	9/24/20	Siletz River	Siletz Falls	NA	M	NA	830	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0372	372	9/24/20	Siletz River	Siletz Falls	NA	F	NA	790	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0373	373	9/24/20	Siletz River	Siletz Falls	NA	F	NA	810	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0374	374	9/24/20	Siletz River	Siletz Falls	NA	F	NA	815	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0375	375	9/24/20	Siletz River	Siletz Falls	NA	F	NA	815	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0376	376	9/24/20	Siletz River	Siletz Falls	NA	F	NA	745	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0377	377	9/24/20	Siletz River	Siletz Falls	NA	M	NA	630	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0378	378	9/24/20	Siletz River	Siletz Falls	NA	F	NA	750	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0379	379	9/24/20	Siletz River	Siletz Falls	NA	M	NA	715	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0380	380	9/24/20	Siletz River	Siletz Falls	NA	F	NA	810	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0381	381	9/25/20	Siletz River	Siletz Falls	NA	F	NA	735	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0382	382	9/25/20	Siletz River	Siletz Falls	NA	F	NA	785	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0383	383	9/25/20	Siletz River	Siletz Falls	NA	F	NA	880	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0384	384	9/25/20	Siletz River	Siletz Falls	NA	M	NA	680	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0385	385	9/25/20	Siletz River	Siletz Falls	NA	F	NA	780	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0386	386	9/25/20	Siletz River	Siletz Falls	NA	F	NA	820	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0387	387	9/25/20	Siletz River	Siletz Falls	NA	F	NA	750	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
